Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777169638,85,,Aggregated,139.400000,25.600000,3,3,4,4,5,9,27,69,340,480,490,50811,8480,3,5.398893288800821,1.1634000111371279,494.21440000878647,771.9985042608884
1777169639,85,,Aggregated,138.500000,23.700000,3,3,4,4,5,9,27,69,340,480,490,50942,8499,3,5.392010617899812,1.1634000111371279,494.21440000878647,772.040261473833
1777169640,85,,Aggregated,139.800000,23.700000,3,3,4,4,5,9,27,69,340,480,490,51081,8521,3,5.384521732090218,1.1634000111371279,494.21440000878647,772.0575752236643
1777169641,85,,Aggregated,139.700000,23.000000,3,3,4,4,5,9,27,69,340,480,490,51226,8549,3,5.377349390869441,1.1634000111371279,494.21440000878647,772.0022839964081
1777169642,85,,Aggregated,140.500000,22.200000,3,3,4,4,5,8,27,69,340,480,490,51371,8580,3,5.370773983312377,1.1634000111371279,494.21440000878647,771.9039146600222
1777169643,85,,Aggregated,139.400000,23.100000,3,3,4,4,5,8,27,69,340,480,490,51523,8608,3,5.36367306827485,1.1634000111371279,494.21440000878647,771.8662344972148
1777169644,100,,Aggregated,141.400000,23.900000,3,3,4,4,5,9,27,68,340,480,490,51692,8644,3,5.363446513903514,1.1634000111371279,494.21440000878647,771.7546235394258
1777169645,115,,Aggregated,141.600000,23.800000,3,3,4,4,5,9,27,67,340,480,490,51882,8677,3,5.363365024417955,1.1634000111371279,494.21440000878647,771.7370378936819
1777169646,130,,Aggregated,144.700000,25.100000,3,3,4,4,5,9,28,72,340,480,490,52100,8704,3,5.426380124700349,1.1634000111371279,494.21440000878647,771.8719385796545
1777169647,145,,Aggregated,148.400000,25.000000,3,3,4,4,5,9,29,72,340,480,490,52340,8749,3,5.426374415292939,1.1634000111371279,494.21440000878647,771.802311807413
1777169648,160,,Aggregated,155.000000,25.800000,3,3,4,4,5,9,29,71,340,480,490,52608,8794,3,5.424037705225156,1.1634000111371279,494.21440000878647,771.7994601581509
1777169649,175,,Aggregated,165.800000,28.600000,3,3,4,4,5,9,29,71,340,480,490,52884,8842,3,5.420189839962677,1.1634000111371279,494.21440000878647,771.7732773617729
1777169650,185,,Aggregated,176.000000,30.200000,3,3,4,4,5,9,29,71,340,480,490,53201,8885,3,5.410410988454638,1.1634000111371279,494.21440000878647,771.9129527640458
1777169651,185,,Aggregated,189.800000,33.600000,3,3,4,4,5,9,29,70,340,480,490,53512,8926,3,5.396650369943688,1.1634000111371279,494.21440000878647,772.0648452683511
1777169652,185,,Aggregated,206.700000,35.800000,3,3,4,4,5,9,28,69,340,480,490,53815,8980,3,5.38475159892708,1.1634000111371279,494.21440000878647,772.0170956053145
1777169653,185,,Aggregated,222.500000,37.200000,3,3,4,4,5,9,28,69,340,480,490,54122,9033,3,5.384492773665826,1.1634000111371279,494.21440000878647,771.9927755810945
1777169654,185,,Aggregated,239.500000,39.800000,3,3,4,4,5,9,28,69,340,480,490,54425,9079,3,5.372438675172214,1.1634000111371279,494.21440000878647,772.0551768488746
1777169655,185,,Aggregated,256.200000,41.800000,3,3,4,4,5,9,28,67,340,480,490,54727,9122,3,5.361102051930872,1.1634000111371279,494.21440000878647,772.1553529336525
1777169656,185,,Aggregated,269.000000,42.400000,3,3,4,4,5,9,28,67,340,480,490,55044,9184,3,5.3599845086851445,1.1634000111371279,494.21440000878647,772.031683743914
1777169657,185,,Aggregated,281.200000,44.700000,3,3,4,4,5,9,28,66,340,480,490,55337,9237,3,5.358956175722106,1.1634000111371279,494.21440000878647,771.976453367548
1777169658,185,,Aggregated,291.000000,46.800000,3,3,4,4,5,9,28,64,340,480,490,55640,9285,3,5.346812061396737,1.1634000111371279,494.21440000878647,772.010873472322
1777169659,185,,Aggregated,296.400000,48.400000,3,3,4,4,5,9,28,64,340,480,490,55937,9335,3,5.335866290580552,1.1634000111371279,494.21440000878647,772.0050592630996
1777169660,185,,Aggregated,301.400000,49.100000,3,3,4,4,5,9,28,63,330,480,490,56244,9383,3,5.333570009182051,1.1634000111371279,494.21440000878647,772.0477739847806
1777169661,185,,Aggregated,303.100000,48.600000,3,3,4,4,5,9,28,63,330,480,490,56554,9429,3,5.346489427741081,1.1634000111371279,494.21440000878647,772.1228737136188
1777169662,185,,Aggregated,302.700000,49.500000,3,3,4,4,5,9,28,63,330,480,490,56847,9493,3,5.334733266422466,1.1634000111371279,494.21440000878647,771.9248685066934
1777169663,185,,Aggregated,304.000000,50.200000,3,3,4,4,5,9,28,63,330,480,490,57155,9549,3,5.32087396545968,1.1634000111371279,494.21440000878647,771.865506079958
1777169664,185,,Aggregated,300.700000,50.000000,3,3,4,4,5,9,28,62,330,480,490,57458,9596,3,5.308341959268822,1.1634000111371279,494.21440000878647,771.912353371158
1777169665,185,,Aggregated,301.400000,51.400000,3,3,4,4,5,9,27,62,330,480,490,57750,9651,3,5.296876154036172,1.1634000111371279,494.21440000878647,771.8321558441559
1777169666,185,,Aggregated,303.000000,52.600000,3,3,4,4,5,9,27,61,330,480,490,58071,9712,3,5.283556794187134,1.1634000111371279,494.21440000878647,771.7380448072188
1777169667,185,,Aggregated,302.300000,52.700000,3,3,4,4,5,9,27,61,330,480,490,58381,9771,3,5.273571814374073,1.1634000111371279,494.21440000878647,771.6469913156677
1777169668,185,,Aggregated,302.300000,52.800000,3,3,4,4,5,9,27,60,330,480,490,58684,9823,3,5.2629172362992795,1.1634000111371279,494.21440000878647,771.6306829800286
1777169669,185,,Aggregated,303.400000,52.800000,3,3,4,4,5,9,27,60,330,480,490,58994,9880,3,5.250847052158045,1.1634000111371279,494.21440000878647,771.5663287791979
1777169670,185,,Aggregated,302.700000,53.200000,3,3,4,4,5,9,27,60,320,480,490,59296,9929,3,5.23893585056116,1.1634000111371279,494.21440000878647,771.5860934970318
1777169671,185,,Aggregated,303.200000,54.200000,3,3,4,4,5,8,27,59,320,480,490,59607,9989,3,5.227780087817861,1.1634000111371279,494.21440000878647,771.487325314141
1777169672,185,,Aggregated,304.700000,54.300000,3,3,4,4,5,8,27,59,320,480,490,59906,10036,3,5.217578756630863,1.1634000111371279,494.21440000878647,771.5258571762428
1777169673,185,,Aggregated,304.700000,54.800000,3,3,4,4,5,8,26,59,320,480,490,60223,10086,3,5.205270756930776,1.1634000111371279,494.21440000878647,771.5641864403965
1777169674,161,,Aggregated,305.700000,54.700000,3,3,4,4,5,8,26,58,320,480,490,60494,10132,3,5.197088729369421,1.1634000111371279,494.21440000878647,771.5566502463054
1777169675,149,,Aggregated,304.800000,53.000000,3,3,4,4,5,8,26,57,320,480,490,60738,10174,3,5.188102052985394,1.1634000111371279,494.21440000878647,771.542790345418
1777169676,149,,Aggregated,302.900000,52.900000,3,3,4,4,5,8,26,57,320,480,490,60991,10215,3,5.181671151381621,1.1634000111371279,494.21440000878647,771.5595907592924
1777169677,149,,Aggregated,298.200000,51.500000,3,3,4,4,5,8,26,57,320,480,490,61247,10254,3,5.172138831194799,1.1634000111371279,494.21440000878647,771.6066093033128
1777169678,149,,Aggregated,292.000000,51.200000,3,3,4,4,5,8,26,57,320,480,490,61485,10296,3,5.1637596095687375,1.1634000111371279,494.21440000878647,771.5805806294218
1777169679,149,,Aggregated,286.600000,48.800000,3,3,4,4,5,8,26,57,320,480,490,61731,10350,3,5.154435013110858,1.1634000111371279,494.21440000878647,771.4264470039365
1777169680,149,,Aggregated,281.300000,47.400000,3,3,4,4,5,8,26,57,320,480,490,61982,10395,3,5.145511619410218,1.1634000111371279,494.21440000878647,771.3914846245684
1777169681,149,,Aggregated,276.100000,47.000000,3,3,4,4,5,8,25,56,320,480,490,62224,10434,3,5.136988398277451,1.1634000111371279,494.21440000878647,771.4104204165595
1777169682,149,,Aggregated,268.500000,46.500000,3,3,4,4,5,8,25,56,320,480,490,62486,10473,3,5.129065206518843,1.1634000111371279,494.21440000878647,771.4690810741606
1777169683,149,,Aggregated,262.100000,45.200000,3,3,4,4,5,8,25,56,320,480,490,62736,10521,3,5.120757796079791,1.1634000111371279,494.21440000878647,771.3968534812548
1777169684,149,,Aggregated,257.400000,43.800000,3,3,4,4,5,8,25,56,320,480,490,62976,10565,3,5.116829118949726,1.1634000111371279,494.21440000878647,771.3525946392276
1777169685,149,,Aggregated,251.100000,44.000000,3,3,4,4,5,8,25,56,320,480,490,63220,10609,3,5.111499104635993,1.1634000111371279,494.21440000878647,771.3165612148055
1777169686,149,,Aggregated,247.700000,42.900000,3,3,4,4,5,8,25,56,320,480,490,63486,10657,3,5.102288742323624,1.1634000111371279,494.21440000878647,771.2772107236241
1777169687,149,,Aggregated,246.200000,43.400000,3,3,4,4,5,8,25,56,320,480,490,63714,10693,3,5.095024520434067,1.1634000111371279,494.21440000878647,771.3037166085946
1777169688,149,,Aggregated,247.600000,43.400000,3,3,4,4,5,8,25,56,320,480,490,63973,10734,3,5.086021221374501,1.1634000111371279,494.21440000878647,771.3323745955325
